Economy,Year,GDP,SteelProduction,Population,SteelProductionperCapita,GDPperCapita
01_AUS,1980.0,347420465.0,6271000.0,14710.0,426.3086335825969,23617.978585995923
01_AUS,1981.0,358188872.0,6683000.0,14902.0,448.46329351764865,24036.29526238089
01_AUS,1982.0,368749588.0,5850000.0,15110.0,387.1608206485771,24404.34070152217
01_AUS,1983.0,360991765.0,4811000.0,15333.0,313.7676906019696,23543.45300984804
01_AUS,1984.0,379601300.0,6054000.0,15568.0,388.87461459403903,24383.433967112025
01_AUS,1985.0,399582173.0,5740000.0,15812.0,363.0154313179863,25270.817923096383
01_AUS,1986.0,417731196.0,5925000.0,16066.0,368.79123615087764,26000.94584837545
01_AUS,1987.0,429187886.0,5441000.0,16330.0,333.1904470300061,26282.17305572566
01_AUS,1988.0,453331010.0,6419000.0,16596.0,386.77994697517477,27315.679079296217
01_AUS,1989.0,470383417.0,6831000.0,16854.0,405.3043787824849,27909.30443811558
01_AUS,1990.0,515317626.0,5511000.0,17042.0,323.37753784767045,30238.095646050933
01_AUS,1991.0,513320531.0,5294000.0,17272.0,306.5076424270496,29719.80841824919
01_AUS,1992.0,515592569.0,5120000.0,17486.0,292.8056731099165,29486.021331350796
01_AUS,1993.0,536417759.0,5757000.0,17688.0,325.47489823609226,30326.648518769787
01_AUS,1994.0,557759322.0,6326000.0,17883.0,353.7437790079964,31189.359838953194
01_AUS,1995.0,579117983.0,6256000.0,18077.0,346.07512308458263,32036.177629031365
01_AUS,1996.0,601579834.0,6400000.0,18272.0,350.2626970227671,32923.589864273206
01_AUS,1997.0,625441020.0,6500000.0,18468.0,351.9601472817847,33866.202079272254
01_AUS,1998.0,654065825.0,6600000.0,18665.0,353.60300026788104,35042.36940798286
01_AUS,1999.0,686887267.0,6600000.0,18864.0,349.8727735368957,36412.59897158609
01_AUS,2000.0,713972531.0,6100000.0,19066.0,319.94125668729674,37447.42111612294
01_AUS,2001.0,727774374.0,6000000.0,19269.0,311.3809746224506,37769.18231356064
01_AUS,2002.0,756907345.0,6800000.0,19475.0,349.1655969191271,38865.588960205394
01_AUS,2003.0,779506667.0,7000000.0,19697.0,355.3840686398944,39574.89297862619
01_AUS,2004.0,810695552.0,7500000.0,19949.0,375.9586946714121,40638.40553411198
01_AUS,2005.0,836559304.0,7400000.0,20239.0,365.6307129798903,41334.02361776768
01_AUS,2006.0,860269340.0,7420000.0,20573.0,360.6668935011909,41815.45423613474
01_AUS,2007.0,892764544.0,8126000.0,20947.0,387.93144603045783,42620.162505370696
01_AUS,2008.0,925419788.0,8224000.0,21343.0,385.325399428384,43359.40533195896
01_AUS,2009.0,943213087.0,5916000.0,21739.0,272.13763282579697,43388.062330373985
01_AUS,2010.0,962576705.0,7716000.0,22120.0,348.8245931283906,43516.12590415913
01_AUS,2011.0,986170471.0,6672000.0,22480.0,296.79715302491104,43868.79319395018
01_AUS,2012.0,1024551635.0,7152000.0,22822.0,313.38182455525373,44893.15726053808
01_AUS,2013.0,1051594494.0,6376000.0,23151.0,275.40926957798797,45423.28599196579
01_AUS,2014.0,1078497831.0,7142000.0,23474.0,304.25151231149357,45944.35677771151
01_AUS,2015.0,1103854786.0,6968000.0,23800.0,292.7731092436975,46380.45319327731
01_AUS,2016.0,1135064189.0,6478000.0,24125.0,268.5181347150259,47049.292808290156
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
03_CDA,1980.0,675111424.0,13306000.0,24516.0,542.7475934083864,27537.58459781367
03_CDA,1981.0,697284324.0,14118000.0,24770.0,569.963665724667,28150.35623738393
03_CDA,1982.0,675883914.0,9418000.0,25016.0,376.47905340582025,27018.064998401023
03_CDA,1983.0,694219534.0,10771000.0,25267.0,426.2872521470693,27475.344678830093
03_CDA,1984.0,735383384.0,13089000.0,25539.0,512.5102783977446,28794.525392536903
03_CDA,1985.0,772485749.0,13185000.0,25843.0,510.1961846534845,29891.48895252099
03_CDA,1986.0,793596223.0,12539000.0,26183.0,478.8985219417179,30309.598709086047
03_CDA,1987.0,828151423.0,13395000.0,26555.0,504.42477876106193,31186.27087177556
03_CDA,1988.0,870763088.0,15244000.0,26943.0,565.7870318821215,32318.713135137143
03_CDA,1989.0,890380142.0,13985000.0,27330.0,511.70874496889866,32578.856275155507
03_CDA,1990.0,916554841.0,11222000.0,27692.0,405.24339159323995,33098.18146034956
03_CDA,1991.0,897071706.0,10688000.0,28045.0,381.10180067748263,31986.867748261724
03_CDA,1992.0,904992634.0,11160000.0,28385.0,393.1654042628149,31882.77731196054
03_CDA,1993.0,929022323.0,12714000.0,28711.0,442.82679112535266,32357.713872731707
03_CDA,1994.0,970767705.0,15324000.0,29027.0,527.9222792572433,33443.61129293416
03_CDA,1995.0,996762034.0,15047000.0,29330.0,513.0242072962836,33984.3857483805
03_CDA,1996.0,1012820349.0,15300000.0,29622.0,516.5080008102086,34191.491087705086
03_CDA,1997.0,1056167160.0,17700000.0,29903.0,591.9138547971776,35319.77259806708
03_CDA,1998.0,1097165026.0,18200000.0,30178.0,603.0883425011598,36356.452581350655
03_CDA,1999.0,1153813970.0,18200000.0,30454.0,597.6226439876535,37887.10744073028
03_CDA,2000.0,1213612575.0,19800000.0,30736.0,644.1957313899011,39485.05254424779
03_CDA,2001.0,1235103458.0,16900000.0,31025.0,544.7219983883964,39809.94224012893
03_CDA,2002.0,1272280273.0,17671000.0,31321.0,564.1901599565787,40620.67855432457
03_CDA,2003.0,1295210241.0,17233000.0,31628.0,544.8653092196788,40951.379821676994
03_CDA,2004.0,1335179927.0,19314000.0,31950.0,604.5070422535211,41789.669076682316
03_CDA,2005.0,1377924138.0,18014000.0,32288.0,557.9162537165511,42676.04490832507
03_CDA,2006.0,1414072774.0,20130000.0,32646.0,616.6145929057159,43315.34564724622
03_CDA,2007.0,1443241528.0,18248000.0,33020.0,552.6347668079951,43708.10199878861
03_CDA,2008.0,1457679153.0,16799000.0,33405.0,502.88878910342765,43636.55599461158
03_CDA,2009.0,1414683628.0,10591000.0,33790.0,313.4359277892868,41866.93187333531
03_CDA,2010.0,1458305599.0,15656000.0,34168.0,458.20650901428235,42680.4495141653
03_CDA,2011.0,1504114172.0,15746000.0,34539.0,455.8904426879759,43548.283737224585
03_CDA,2012.0,1530368068.0,17305000.0,34901.0,495.83106501246385,43848.831494799575
03_CDA,2013.0,1568244706.0,16445000.0,35256.0,466.4454277286136,44481.64017472203
03_CDA,2014.0,1613029685.0,17527000.0,35605.0,492.2623227074849,45303.45976688667
03_CDA,2015.0,1629174217.0,14827000.0,35949.0,412.4454087735403,45319.04133633759
03_CDA,2016.0,1652212414.0,16717000.0,36290.0,460.6503168917057,45528.035657205844
04_CHL,1980.0,75244937.0,809000.0,11179.0,72.36783254316128,6730.9184184631895
04_CHL,1981.0,78802560.0,724000.0,11348.0,63.79978850898837,6944.180472329926
04_CHL,1982.0,70661595.0,334000.0,11527.0,28.97544894595298,6130.094126832654
04_CHL,1983.0,67980359.0,462000.0,11714.0,39.43998634113027,5803.342922998122
04_CHL,1984.0,73394748.0,628000.0,11908.0,52.737655357742696,6163.482364796775
04_CHL,1985.0,78613636.0,570000.0,12107.0,47.08020153630131,6493.23829189725
04_CHL,1986.0,83006566.0,632000.0,12311.0,51.336203395337506,6742.47144829827
04_CHL,1987.0,88473325.0,818000.0,12519.0,65.34068216311206,7067.123971563224
04_CHL,1988.0,94934831.0,1026000.0,12733.0,80.57802560276447,7455.810178276918
04_CHL,1989.0,104953436.0,1008000.0,12956.0,77.80179067613462,8100.759184933621
04_CHL,1990.0,125464694.0,930000.0,13242.0,70.23108291798822,9474.754115692494
04_CHL,1991.0,135256451.0,1131000.0,13457.0,84.0454781897897,10051.01070075054
04_CHL,1992.0,150360144.0,1440000.0,13671.0,105.33245556287031,10998.474434935264
04_CHL,1993.0,160267049.0,1607000.0,13883.0,115.75307930562559,11544.122235827992
04_CHL,1994.0,168328798.0,1549000.0,14091.0,109.92832304307714,11945.83762685402
04_CHL,1995.0,183366108.0,1683000.0,14297.0,117.71700356718192,12825.49541861929
04_CHL,1996.0,195840351.0,2159000.0,14498.0,148.9170920126914,13508.09428886743
04_CHL,1997.0,210387157.0,2321000.0,14695.0,157.94487921061585,14316.921197686288
04_CHL,1998.0,219485517.0,2214000.0,14887.0,148.72036004567744,14743.43501041177
04_CHL,1999.0,218581025.0,1737000.0,15077.0,115.20859587451085,14497.647078331232
04_CHL,2000.0,230224702.0,1977000.0,15263.0,129.52892616130512,15083.84341217323
04_CHL,2001.0,237829133.0,2278000.0,15445.0,147.49109744253803,15398.45471026222
04_CHL,2002.0,245218414.0,2270000.0,15623.0,145.29859822057225,15695.98758241055
04_CHL,2003.0,255250416.0,2290000.0,15800.0,144.9367088607595,16155.089620253164
04_CHL,2004.0,273652796.0,2690000.0,15974.0,168.39864780267936,17131.137849004634
04_CHL,2005.0,289368212.0,2840000.0,16147.0,175.8840651514213,17920.86530005574
04_CHL,2006.0,307648113.0,2770000.0,16319.0,169.74079294074392,18852.142471965195
04_CHL,2007.0,322739251.0,2765000.0,16491.0,167.66721241889516,19570.629494875993
04_CHL,2008.0,334130431.0,3005000.0,16661.0,180.36132284976892,20054.644439109295
04_CHL,2009.0,328903831.0,1960000.0,16829.0,116.46562481430864,19543.87254144631
04_CHL,2010.0,348125554.0,2738000.0,16993.0,161.12516918731242,20486.40934502442
04_CHL,2011.0,369399224.0,3148000.0,17153.0,183.52474785751764,21535.546201830584
04_CHL,2012.0,389046195.0,3457000.0,17310.0,199.7111496244945,22475.227902946273
04_CHL,2013.0,404783130.0,3105000.0,17463.0,177.80450094485482,23179.47259920976
04_CHL,2014.0,411934595.0,3031000.0,17614.0,172.0790280458726,23386.771602134664
04_CHL,2015.0,421430747.0,3215000.0,17763.0,180.99420142993864,23725.201092157855
04_CHL,2016.0,426765502.0,3172000.0,17910.0,177.107761027359,23828.33623673925
05_PRC,1980.0,614872138.0,43111000.0,983171.0,43.84893370532695,625.3969431563787
05_PRC,1981.0,647379391.0,39422000.0,996668.0,39.55379323907259,649.5436705101398
05_PRC,1982.0,705677085.0,41152000.0,1010575.0,40.721371496425306,698.2926403285259
05_PRC,1983.0,782448850.0,50389000.0,1025090.0,49.15568389117053,763.2977104449366
05_PRC,1984.0,902916289.0,56067000.0,1040398.0,53.889953652352276,867.856617371429
05_PRC,1985.0,1026672990.0,71528000.0,1056579.0,67.69773012713674,971.6954340375873
05_PRC,1986.0,1118457432.0,75716000.0,1073792.0,70.5127249970199,1041.595981344618
05_PRC,1987.0,1249061845.0,69723000.0,1091905.0,63.85445620269163,1143.9290460250663
05_PRC,1988.0,1391097256.0,69177000.0,1110339.0,62.30259407262106,1252.858141522544
05_PRC,1989.0,1449164633.0,70318000.0,1128298.0,62.322187932620636,1284.381105878057
05_PRC,1990.0,1825795839.0,68634000.0,1172446.0,58.53915660081573,1557.2536722373568
05_PRC,1991.0,1995486690.0,70863000.0,1189184.0,59.58960093644045,1678.0302207227812
05_PRC,1992.0,2279168343.0,85856000.0,1204004.0,71.30873319357742,1892.9906736190246
05_PRC,1993.0,2595233745.0,129420000.0,1217129.0,106.33219650505411,2132.2585732490147
05_PRC,1994.0,2933967773.0,118515000.0,1228992.0,96.43268629901578,2387.2960710891525
05_PRC,1995.0,3255214575.0,99944000.0,1239940.0,80.60390018871881,2625.300075003629
05_PRC,1996.0,3578404403.0,111934000.0,1249981.0,89.5485611381293,2862.767036458954
05_PRC,1997.0,3908718655.0,114721000.0,1259067.0,91.11588183948908,3104.456438775697
05_PRC,1998.0,4215068932.0,122939000.0,1267442.0,96.99773244061662,3325.6503508641817
05_PRC,1999.0,4538258760.0,136181000.0,1275407.0,106.77454334185087,3558.282775615941
05_PRC,2000.0,4923625388.0,138086000.0,1283199.0,107.6107447091215,3836.9928499009116
05_PRC,2001.0,5334251341.0,170648000.0,1290938.0,132.18915238377056,4132.07399658233
05_PRC,2002.0,5821302945.0,205720000.0,1298647.0,158.41102316487851,4482.59068476653
05_PRC,2003.0,6405505799.0,258570000.0,1306344.0,197.9340816813948,4903.3836409092855
05_PRC,2004.0,7053180804.0,296580000.0,1314007.0,225.7065601629215,5367.688911855112
05_PRC,2005.0,7856945485.0,350170000.0,1321623.0,264.95452939302663,5944.921876359597
05_PRC,2006.0,8856308018.0,393400000.0,1329209.0,295.9654952682385,6662.840845946725
05_PRC,2007.0,10116683578.0,435860000.0,1336800.0,326.0472770795931,7567.836309096349
05_PRC,2008.0,11093377485.0,465480000.0,1344415.0,346.2323761636102,8251.453223149101
05_PRC,2009.0,12136134243.0,574420000.0,1352068.0,424.8454959365949,8975.979198531435
05_PRC,2010.0,13426950528.0,612063000.0,1359755.0,450.1274126588981,9874.53660990399
05_PRC,2011.0,14707404013.0,667941000.0,1367480.0,488.4466317606108,10755.114526720683
05_PRC,2012.0,15862856222.0,687609000.0,1375199.0,500.0069080911199,11534.953284579176
05_PRC,2013.0,17093438732.0,772340000.0,1382793.0,558.5362378895468,12361.531141682088
05_PRC,2014.0,18340860791.0,739980000.0,1390110.0,532.3175863780564,13193.819763184209
05_PRC,2015.0,19606417751.0,700351000.0,1397029.0,501.3145754311471,14034.367039624804
05_PRC,2016.0,20920047740.0,708637000.0,1403500.0,504.90701816886354,14905.627174919844
06_HKC,1980.0,85158630.0,1990000.0,5054.0,393.7475267115156,16849.74871388999
06_HKC,1981.0,92654618.0,2050000.0,5152.0,397.90372670807454,17984.203804347828
06_HKC,1982.0,95317441.0,2154000.0,5229.0,411.9334480780264,18228.617517689807
06_HKC,1983.0,100678413.0,1903000.0,5291.0,359.6673596673597,19028.239085239085
06_HKC,1984.0,110864549.0,2485000.0,5350.0,464.4859813084112,20722.345607476636
06_HKC,1985.0,111838877.0,2873000.0,5415.0,530.5632502308403,20653.532225300092
06_HKC,1986.0,124301087.0,2388000.0,5487.0,435.21049753963916,22653.74284672863
06_HKC,1987.0,141264792.0,1737000.0,5564.0,312.18547807332857,25389.071171818836
06_HKC,1988.0,154468981.0,2861000.0,5644.0,506.90999291282776,27368.706768249467
06_HKC,1989.0,158505430.0,1897000.0,5722.0,331.5274379587557,27701.0538273331
06_HKC,1990.0,162136327.0,2026000.0,5782.0,350.3977862331373,28041.564683500517
06_HKC,1991.0,171381298.0,2301000.0,5854.0,393.06457123334474,29275.930645712335
06_HKC,1992.0,182066812.0,2233000.0,5920.0,377.19594594594594,30754.529054054055
06_HKC,1993.0,193357083.0,4091000.0,5984.0,683.6564171122994,32312.34675802139
06_HKC,1994.0,205028346.0,4474000.0,6055.0,738.8934764657308,33860.998513625105
06_HKC,1995.0,209895285.0,3404000.0,6140.0,554.3973941368079,34184.89983713355
06_HKC,1996.0,218833909.0,4563000.0,6242.0,731.015700096123,35058.300064082025
06_HKC,1997.0,229993805.0,5116000.0,6357.0,804.7821299355041,36179.613811546325
06_HKC,1998.0,216464023.0,4961000.0,6473.0,766.4143364745868,33441.06642978526
06_HKC,1999.0,221890122.0,5037000.0,6579.0,765.6178750569995,33727.02872777018
06_HKC,2000.0,238894600.0,5223000.0,6663.0,783.8811346240432,35853.90965030767
06_HKC,2001.0,240234490.0,5057000.0,6722.0,752.3058613507884,35738.54358821779
06_HKC,2002.0,244214305.0,4966000.0,6759.0,734.724071608226,36131.72140849238
06_HKC,2003.0,251678273.0,4851000.0,6782.0,715.2757298731938,37109.742406369805
06_HKC,2004.0,273574347.0,5163000.0,6803.0,758.9298838747611,40213.78024401
06_HKC,2005.0,293786692.0,4204000.0,6828.0,615.7000585823081,43026.75629759813
06_HKC,2006.0,314447918.0,2625000.0,6861.0,382.5972890249235,45831.20798717388
06_HKC,2007.0,334776452.0,2707000.0,6898.0,392.4325891562772,48532.393737315164
06_HKC,2008.0,341900297.0,1985000.0,6940.0,286.02305475504323,49265.172478386165
06_HKC,2009.0,333492799.0,1703000.0,6983.0,243.87798940283545,47757.811685521985
06_HKC,2010.0,356062533.0,1929000.0,7025.0,274.5907473309609,50685.05807829181
06_HKC,2011.0,373205831.0,1886000.0,7065.0,266.94975230007077,52824.60452937013
06_HKC,2012.0,379551479.0,1991000.0,7106.0,280.1857585139319,53412.81719673515
06_HKC,2013.0,391323225.0,2436000.0,7149.0,340.74695761644983,54738.17666806546
06_HKC,2014.0,402133203.0,2727000.0,7194.0,379.0658882402002,55898.41576313595
06_HKC,2015.0,411735524.0,3773000.0,7246.0,520.7010764559757,56822.457079768144
06_HKC,2016.0,420641047.0,3231000.0,7303.0,442.42092290839383,57598.39066137204
07_INA,1980.0,246867132.0,2837000.0,150820.0,18.810502585863944,1636.832860363347
07_INA,1981.0,266902407.0,3013000.0,154275.0,19.530059957867444,1730.0431502187653
07_INA,1982.0,269765376.0,2846000.0,157758.0,18.040289557423396,1709.9949035865059
07_INA,1983.0,292463797.0,2676000.0,161246.0,16.595760514989518,1813.7739664859903
07_INA,1984.0,313326797.0,1810000.0,164707.0,10.989211144638661,1902.3283588432794
07_INA,1985.0,324093033.0,2181000.0,168119.0,12.972953681618378,1927.7596999744228
07_INA,1986.0,343272457.0,2838000.0,171472.0,16.55080712886069,2001.9155139031445
07_INA,1987.0,361291604.0,2576000.0,174767.0,14.739624757534317,2067.275881602362
07_INA,1988.0,384047185.0,2690000.0,178007.0,15.111765267658013,2157.4836101951046
07_INA,1989.0,418680446.0,3085000.0,181198.0,17.02557423371119,2310.623991434784
07_INA,1990.0,884274956.0,4690000.0,181437.0,25.84919283277391,4873.730033014214
07_INA,1991.0,945395890.0,4479000.0,184616.0,24.261169129436237,5120.877334575552
07_INA,1992.0,1006823049.0,4452000.0,187766.0,23.710362898501327,5362.115872948244
07_INA,1993.0,1072230383.0,5833000.0,190880.0,30.558466051969823,5617.300832984074
07_INA,1994.0,1153076244.0,5281000.0,193945.0,27.229369151047976,5945.377524555931
07_INA,1995.0,1247859197.0,7262000.0,196958.0,36.87080494318586,6335.661394815138
07_INA,1996.0,1345419164.0,7675000.0,199914.0,38.391508348589895,6729.989715577698
07_INA,1997.0,1408652234.0,7486000.0,202827.0,36.908301163060145,6945.092290474148
07_INA,1998.0,1223742322.0,3626000.0,205715.0,17.6263276863622,5948.726743309919
07_INA,1999.0,1233423667.0,3546000.0,208612.0,16.99806339040899,5912.525008149099
07_INA,2000.0,1294108947.0,5287000.0,211540.0,24.992909142478965,6117.561439916801
07_INA,2001.0,1341259372.0,5457000.0,214506.0,25.439847836424157,6252.782542213271
07_INA,2002.0,1401609008.0,5248000.0,217508.0,24.127848171101753,6443.94232855803
07_INA,2003.0,1468611092.0,5063000.0,220546.0,22.956662102237175,6658.978589500603
07_INA,2004.0,1542495065.0,6175000.0,223615.0,27.61442658140107,6897.994611273841
07_INA,2005.0,1630302696.0,7814000.0,226713.0,34.46648405693542,7191.041960540419
07_INA,2006.0,1719984861.0,7494000.0,229838.0,32.60557436107171,7483.46601084242
07_INA,2007.0,1829118283.0,8694000.0,232990.0,37.314906219151034,7850.629996995579
07_INA,2008.0,1939116035.0,10587000.0,236159.0,44.829966251550864,8211.061340029388
07_INA,2009.0,2028875219.0,8908000.0,239340.0,37.21901896883095,8476.958381382134
07_INA,2010.0,2155149454.0,10744000.0,242524.0,44.3007702330491,8886.334770991736
07_INA,2011.0,2288117524.0,13148000.0,245707.0,53.510888985661786,9312.382325289878
07_INA,2012.0,2426092170.0,15006000.0,248883.0,60.293390870408984,9747.922397271006
07_INA,2013.0,2560916509.0,15237000.0,252033.0,60.45636880884646,10161.036487285395
07_INA,2014.0,2689133108.0,15483000.0,255131.0,60.68647087182663,10540.20525925897
07_INA,2015.0,2820263905.0,13656000.0,258162.0,52.89701815139331,10924.39594130817
07_INA,2016.0,2962215673.0,15214000.0,261115.0,58.26551519445455,11344.486808494341
08_JPN,1980.0,2467546820.0,79007000.0,115915.0,681.5942716645818,21287.553983522408
08_JPN,1981.0,2571706518.0,71136000.0,116824.0,608.9159761692803,22013.51193247963
08_JPN,1982.0,2660617879.0,69504000.0,117711.0,590.4630833142187,22602.967258794844
08_JPN,1983.0,2742933694.0,65614000.0,118554.0,553.4524351772188,23136.576530526174
08_JPN,1984.0,2865668388.0,74367000.0,119321.0,623.2515651058908,24016.46305344407
08_JPN,1985.0,3045585738.0,73377000.0,119991.0,611.5208640648049,25381.784783858788
08_JPN,1986.0,3127382353.0,69941000.0,120553.0,580.1680588620773,25941.970361583702
08_JPN,1987.0,3252503389.0,75751000.0,121024.0,625.9171734531993,26874.862746232153
08_JPN,1988.0,3481900817.0,86871000.0,121435.0,715.3703627455017,28672.959336270433
08_JPN,1989.0,3665877717.0,93278000.0,121833.0,765.6217937668777,30089.365910713845
08_JPN,1990.0,3980922738.0,99032000.0,124516.0,795.3355392078126,31971.17429085419
08_JPN,1991.0,4116970644.0,99151000.0,124940.0,793.5889226828878,32951.58191131743
08_JPN,1992.0,4151885419.0,84040000.0,125341.0,670.4909008225561,33124.719118245426
08_JPN,1993.0,4130381981.0,80589000.0,125717.0,641.0350231074557,32854.6018517782
08_JPN,1994.0,4171399415.0,79333000.0,126063.0,629.3123279630026,33089.79966366023
08_JPN,1995.0,4285785040.0,84340000.0,126376.0,667.3735519402418,33912.966386022665
08_JPN,1996.0,4418644346.0,84400000.0,126654.0,666.3824277164558,34887.5230628326
08_JPN,1997.0,4466190958.0,85500000.0,126902.0,673.7482466785393,35194.01552379001
08_JPN,1998.0,4415794020.0,72500000.0,127128.0,570.2913598892455,34735.02312629791
08_JPN,1999.0,4404668239.0,71000000.0,127336.0,557.5799459697179,34590.91096783314
08_JPN,2000.0,4527101843.0,79600000.0,127534.0,624.1472862138723,35497.21519751596
08_JPN,2001.0,4545497083.0,75200000.0,127723.0,588.7741440460998,35588.71215834266
08_JPN,2002.0,4550860441.0,73600000.0,127902.0,575.4405716876984,35580.83877499961
08_JPN,2003.0,4620407607.0,76400000.0,128068.0,596.5580785207858,36077.76811537621
08_JPN,2004.0,4722273174.0,80500000.0,128213.0,627.8614493070125,36831.469304984676
08_JPN,2005.0,4800789013.0,82900000.0,128335.0,645.9656368099115,37408.25973428917
08_JPN,2006.0,4868960531.0,83300000.0,128433.0,648.5872011087494,37910.510001323644
08_JPN,2007.0,4949502092.0,85900000.0,128506.0,668.4512785395234,38515.72760804943
08_JPN,2008.0,4895377277.0,83200000.0,128551.0,647.2139462158988,38081.20727960109
08_JPN,2009.0,4630223435.0,56000000.0,128566.0,435.573946455517,36014.36954560304
08_JPN,2010.0,4824310329.0,67400000.0,128552.0,524.3014499968884,37528.08458055884
08_JPN,2011.0,4818742045.0,69600000.0,128506.0,541.6089521111854,37498.18720526668
08_JPN,2012.0,4890786556.0,68800000.0,128426.0,535.7170666375968,38082.52656004236
08_JPN,2013.0,4988615386.0,70800000.0,128313.0,551.7757358958172,38878.487651290205
08_JPN,2014.0,5007308700.0,72900000.0,128162.0,568.8113481375135,39070.151058816184
08_JPN,2015.0,5075098803.0,67800000.0,127975.0,529.7909747997655,39656.954897440904
08_JPN,2016.0,5122713069.0,67500000.0,127749.0,528.3798699011343,40099.8291102083
09_ROK,1980.0,247866534.0,6100000.0,37460.0,162.8403630539242,6616.83219434063
09_ROK,1981.0,263187635.0,7480000.0,38055.0,196.55761397976613,6915.98042307187
09_ROK,1982.0,282663779.0,7630000.0,38674.0,197.29016910585923,7308.883978900553
09_ROK,1983.0,313559609.0,8620000.0,39304.0,219.31610014247914,7977.804014858539
09_ROK,1984.0,340063509.0,10120000.0,39921.0,253.50066381102678,8518.411587886076
09_ROK,1985.0,364941898.0,10910000.0,40510.0,269.31621821772404,9008.686694643298
09_ROK,1986.0,405487945.0,11600000.0,41067.0,282.46523973019697,9873.8146200112
09_ROK,1987.0,452009348.0,15048000.0,41594.0,361.78294946386495,10867.176708179064
09_ROK,1988.0,501244250.0,15825000.0,42090.0,375.9800427655025,11908.867902114516
09_ROK,1989.0,535756378.0,18267000.0,42552.0,429.28652002256064,12590.627420567776
09_ROK,1990.0,525457624.0,21478000.0,42923.0,500.3844092910561,12241.866225566713
09_ROK,1991.0,579863250.0,26068000.0,43378.0,600.9497902162386,13367.68062151321
09_ROK,1992.0,615672738.0,23238000.0,43853.0,529.9067338608533,14039.46680956833
09_ROK,1993.0,657826274.0,26710000.0,44341.0,602.3770325432444,14835.621073047518
09_ROK,1994.0,718386692.0,32188000.0,44826.0,718.0654084682997,16026.116361040467
09_ROK,1995.0,787140638.0,37306000.0,45298.0,823.5683694644355,17376.940218111176
09_ROK,1996.0,846920105.0,39400000.0,45757.0,861.0704373101383,18509.082872565945
09_ROK,1997.0,897076285.0,39900000.0,46202.0,863.5989783992035,19416.395069477512
09_ROK,1998.0,847995274.0,25800000.0,46627.0,553.3274712076694,18186.786068157933
09_ROK,1999.0,943891850.0,35200000.0,47023.0,748.5698487973971,20072.982370329413
09_ROK,2000.0,1028128780.0,40000000.0,47387.0,844.1133644248423,21696.43108869521
09_ROK,2001.0,1074654762.0,39700000.0,47713.0,832.0583488776643,22523.311508393937
09_ROK,2002.0,1154527763.0,45400000.0,48004.0,945.7545204566286,24050.657507707692
09_ROK,2003.0,1188392578.0,47500000.0,48265.0,984.1500051797369,24622.243406194964
09_ROK,2004.0,1246621919.0,49100000.0,48498.0,1012.4128830054848,25704.604705348673
09_ROK,2005.0,1295535341.0,49000000.0,48709.0,1005.9742552710998,26597.453057956434
09_ROK,2006.0,1362594243.0,52210000.0,48895.0,1067.7983433888946,27867.7624092443
09_ROK,2007.0,1437038168.0,57404000.0,49062.0,1170.0297582650524,29290.248420366068
09_ROK,2008.0,1477695185.0,61011000.0,49219.0,1239.5822751376502,30022.860785469027
09_ROK,2009.0,1488150025.0,47303000.0,49379.0,957.9578363271836,30137.30583851435
09_ROK,2010.0,1584832060.0,54573000.0,49552.0,1101.3278979657732,31983.21076848563
09_ROK,2011.0,1643180641.0,58741000.0,49745.0,1180.8422957081114,33032.07640968941
09_ROK,2012.0,1680848879.0,56322000.0,49953.0,1127.4998498588673,33648.60727083458
09_ROK,2013.0,1729529707.0,53919000.0,50169.0,1074.7473539436703,34474.07177739241
09_ROK,2014.0,1787321039.0,57834000.0,50386.0,1147.8188385662684,35472.57252014449
09_ROK,2015.0,1837191517.0,58125000.0,50594.0,1148.8516424872514,36312.43856979089
09_ROK,2016.0,1891008456.0,59520000.0,50791.0,1171.861156504105,37231.17197928767
10_MAS,1980.0,83600259.0,1751000.0,13833.0,126.58136340634714,6043.537844285404
10_MAS,1981.0,89402664.0,1738000.0,14179.0,122.57564003103181,6305.28697369349
10_MAS,1982.0,94713748.0,2379000.0,14542.0,163.59510383716133,6513.11704029707
10_MAS,1983.0,100633836.0,2673000.0,14926.0,179.08347849390324,6742.183840278708
